title,price,datetime,nb_rooms,nb_baths,surface_area,link,city_name,equipements
appartement Agadir  162m**2,263161,2024-11-26 09:44:00,2,2,162,https://example.com/property4425,Rabat,Jardin/Piscine
appartement Tanger  189m**2,294999,2024-12-01 10:51:14,4,3,189,https://example.com/property4426,Agadir,Meubles/Ascenseur
appartement Marrakech  168m**2,291731,2024-12-08 03:11:51,4,1,168,https://example.com/property4427,Meknès,Piscine/Jardin/Spa
appartement Marrakech  40m**2,258216,2024-11-06 02:41:28,1,1,40,https://example.com/property4428,Agadir,Ascenseur/Balcon
appartement Meknès  60m**2,174162,2024-12-31 04:54:05,3,2,60,https://example.com/property4429,Agadir,Meubles/Ascenseur
appartement Agadir  181m**2,327473,2024-12-02 16:04:36,2,2,181,https://example.com/property4430,Tanger,Garage/Jardin
appartement Casablanca  67m**2,310024,2024-12-26 10:53:59,3,1,67,https://example.com/property4431,Rabat,Vue mer/Ascenseur
appartement Tanger  188m**2,269650,2024-11-27 12:52:27,1,1,188,https://example.com/property4432,Tanger,Ascenseur
appartement Agadir  69m**2,266305,2024-11-09 17:03:42,3,2,69,https://example.com/property4433,Marrakech,Ascenseur
appartement Agadir  207m**2,159023,2024-11-15 14:10:33,3,2,207,https://example.com/property4434,Agadir,Piscine/Sauna/Garage
appartement Agadir  114m**2,268408,2024-12-28 08:49:26,2,1,114,https://example.com/property4435,Fès,Meubles/Ascenseur
appartement Tanger  165m**2,277894,2024-11-07 19:08:58,1,1,165,https://example.com/property4436,Meknès,Meubles/Ascenseur
appartement Fès  159m**2,246011,2024-11-12 07:06:55,3,3,159,https://example.com/property4437,Meknès,Vue mer/Ascenseur
appartement Marrakech  57m**2,312521,2024-11-06 06:06:56,3,2,57,https://example.com/property4438,Tanger,Piscine/Sauna/Garage
appartement Agadir  132m**2,256548,2024-12-11 22:46:09,2,2,132,https://example.com/property4439,Rabat,Balcon/Meubles
appartement Tanger  127m**2,154749,2024-12-15 01:12:55,3,1,127,https://example.com/property4440,Fès,Balcon/Meubles
appartement Casablanca  83m**2,313728,2024-11-18 12:40:10,1,1,83,https://example.com/property4441,Meknès,Balcon/Meubles
appartement Marrakech  165m**2,280058,2024-12-08 21:25:05,2,2,165,https://example.com/property4442,Meknès,Balcon/Ascenseur
appartement Rabat  151m**2,282252,2024-11-28 22:32:18,2,1,151,https://example.com/property4443,Marrakech,Piscine/Jardin/Spa
appartement Agadir  221m**2,200713,2024-11-03 08:33:48,3,2,221,https://example.com/property4444,Casablanca,Balcon/Meubles
appartement Casablanca  181m**2,351248,2024-11-15 18:19:35,2,2,181,https://example.com/property4445,Meknès,Balcon/Meubles
appartement Meknès  257m**2,223685,2024-11-13 16:45:28,2,2,257,https://example.com/property4446,Meknès,Balcon/Ascenseur
appartement Tanger  172m**2,214666,2024-12-22 15:05:25,2,1,172,https://example.com/property4447,Rabat,Balcon/Ascenseur
appartement Tanger  167m**2,303095,2024-12-17 19:27:34,3,1,167,https://example.com/property4448,Tanger,Piscine/Sauna/Garage
appartement Fès  77m**2,214540,2024-11-16 23:56:43,2,1,77,https://example.com/property4449,Tanger,Jardin/Piscine
appartement Marrakech  217m**2,105314,2024-11-20 12:07:14,2,1,217,https://example.com/property4450,Fès,Meubles/Ascenseur
appartement Fès  194m**2,262019,2024-12-12 17:31:15,1,1,194,https://example.com/property4451,Tanger,Jardin/Garage
appartement Meknès  191m**2,146149,2024-12-28 23:33:43,1,1,191,https://example.com/property4452,Rabat,Balcon/Meubles
appartement Agadir  160m**2,252876,2024-12-13 15:25:55,3,1,160,https://example.com/property4453,Agadir,Garage/Jardin
appartement Agadir  202m**2,270096,2024-12-31 10:34:38,1,1,202,https://example.com/property4454,Marrakech,Meubles/Ascenseur
appartement Tanger  152m**2,200962,2024-12-12 11:07:54,3,3,152,https://example.com/property4455,Meknès,Piscine/Garage
appartement Tanger  113m**2,379504,2024-11-11 11:49:24,2,2,113,https://example.com/property4456,Fès,Garage/Jardin
appartement Fès  127m**2,307578,2024-11-03 01:32:43,3,1,127,https://example.com/property4457,Marrakech,Piscine/Sauna/Garage
appartement Casablanca  95m**2,391593,2024-12-17 19:59:16,2,2,95,https://example.com/property4458,Fès,Piscine/Sauna/Garage
appartement Casablanca  128m**2,226026,2024-12-26 06:10:15,4,3,128,https://example.com/property4459,Meknès,Meubles/Ascenseur
appartement Casablanca  152m**2,177536,2024-12-18 05:16:44,3,3,152,https://example.com/property4460,Rabat,Meubles/Ascenseur
appartement Casablanca  127m**2,325435,2024-12-22 22:41:01,2,2,127,https://example.com/property4461,Fès,Piscine/Garage
appartement Marrakech  149m**2,430334,2024-12-23 06:20:24,3,2,149,https://example.com/property4462,Tanger,Garage/Jardin
appartement Rabat  96m**2,247290,2024-11-26 02:02:32,3,2,96,https://example.com/property4463,Casablanca,Ascenseur/Balcon
appartement Fès  40m**2,323228,2024-12-12 16:18:38,2,2,40,https://example.com/property4464,Rabat,Piscine/Sauna/Garage
appartement Rabat  169m**2,297824,2024-11-18 20:29:32,3,1,169,https://example.com/property4465,Rabat,Balcon/Meubles
appartement Agadir  212m**2,81797,2024-11-10 03:42:49,2,2,212,https://example.com/property4466,Rabat,Piscine/Jardin/Spa
appartement Casablanca  109m**2,144277,2024-11-12 06:26:09,2,1,109,https://example.com/property4467,Marrakech,Balcon/Meubles
appartement Fès  127m**2,179790,2024-12-29 16:33:48,3,2,127,https://example.com/property4468,Meknès,Piscine/Garage
appartement Rabat  207m**2,327453,2024-12-09 10:49:02,1,1,207,https://example.com/property4469,Meknès,Piscine/Jardin/Spa
appartement Marrakech  145m**2,125336,2024-11-11 20:18:22,3,3,145,https://example.com/property4470,Casablanca,Balcon/Ascenseur
appartement Tanger  150m**2,255298,2024-11-17 21:49:55,2,2,150,https://example.com/property4471,Meknès,Balcon/Meubles
appartement Marrakech  209m**2,105053,2024-12-05 09:00:33,3,1,209,https://example.com/property4472,Casablanca,Piscine/Sauna/Garage
appartement Casablanca  87m**2,206652,2024-12-22 07:40:01,3,3,87,https://example.com/property4473,Rabat,Meubles/Ascenseur
appartement Rabat  122m**2,201557,2024-11-22 10:10:39,4,3,122,https://example.com/property4474,Casablanca,Ascenseur/Balcon
appartement Marrakech  83m**2,397770,2024-12-29 02:16:26,2,1,83,https://example.com/property4475,Agadir,Ascenseur
appartement Fès  196m**2,363451,2024-11-28 20:31:33,3,2,196,https://example.com/property4476,Agadir,Vue mer/Ascenseur
appartement Casablanca  107m**2,168695,2024-11-14 07:53:49,2,1,107,https://example.com/property4477,Marrakech,Jardin/Garage
appartement Agadir  162m**2,219670,2024-11-21 08:37:19,3,3,162,https://example.com/property4478,Tanger,Meubles/Ascenseur
appartement Marrakech  40m**2,227303,2024-11-19 11:47:09,3,1,40,https://example.com/property4479,Agadir,Meubles/Ascenseur
appartement Marrakech  130m**2,239863,2024-11-02 01:30:43,3,2,130,https://example.com/property4480,Marrakech,Balcon/Meubles
appartement Agadir  58m**2,235320,2024-11-29 17:18:22,2,2,58,https://example.com/property4481,Marrakech,Meubles/Ascenseur
appartement Fès  188m**2,194513,2024-12-21 10:34:48,4,4,188,https://example.com/property4482,Marrakech,Jardin/Garage
appartement Rabat  83m**2,145543,2024-12-21 23:32:50,2,1,83,https://example.com/property4483,Rabat,Vue mer/Ascenseur
appartement Agadir  56m**2,230382,2024-11-01 07:15:06,4,3,56,https://example.com/property4484,Casablanca,Balcon/Ascenseur
appartement Agadir  242m**2,150448,2024-12-14 19:17:48,2,1,242,https://example.com/property4485,Casablanca,Meubles/Ascenseur
appartement Fès  40m**2,211890,2024-11-24 18:27:09,4,2,40,https://example.com/property4486,Meknès,Jardin/Piscine
appartement Marrakech  232m**2,322436,2024-12-13 18:09:53,2,1,232,https://example.com/property4487,Marrakech,Piscine/Garage
appartement Rabat  124m**2,239068,2024-11-25 16:06:09,3,1,124,https://example.com/property4488,Tanger,Jardin/Garage
appartement Meknès  129m**2,173054,2024-11-11 06:02:08,3,3,129,https://example.com/property4489,Casablanca,Balcon/Ascenseur
appartement Meknès  141m**2,198286,2024-11-15 12:49:33,4,2,141,https://example.com/property4490,Casablanca,Piscine/Garage
appartement Meknès  94m**2,134176,2024-11-19 19:18:48,2,2,94,https://example.com/property4491,Rabat,Balcon/Ascenseur
appartement Fès  124m**2,254803,2024-12-30 13:45:14,2,1,124,https://example.com/property4492,Fès,Meubles/Ascenseur
appartement Fès  186m**2,309207,2024-12-01 15:06:46,3,2,186,https://example.com/property4493,Rabat,Garage/Jardin
appartement Fès  166m**2,203216,2024-12-14 21:56:36,3,3,166,https://example.com/property4494,Agadir,Piscine/Garage
appartement Marrakech  235m**2,194381,2024-12-17 02:52:48,4,4,235,https://example.com/property4495,Casablanca,Balcon/Ascenseur
appartement Meknès  113m**2,70115,2024-12-05 09:50:34,3,1,113,https://example.com/property4496,Tanger,Balcon/Ascenseur
appartement Meknès  152m**2,263884,2024-12-26 03:17:43,3,1,152,https://example.com/property4497,Meknès,Jardin/Piscine
appartement Fès  151m**2,352901,2024-12-01 19:50:55,3,2,151,https://example.com/property4498,Casablanca,Piscine/Jardin/Spa
appartement Agadir  156m**2,249308,2024-12-24 04:52:25,3,2,156,https://example.com/property4499,Casablanca,Meubles/Ascenseur
appartement Tanger  161m**2,200243,2024-11-02 03:20:01,4,3,161,https://example.com/property4500,Casablanca,Balcon/Meubles
appartement Rabat  86m**2,232338,2024-11-22 07:48:56,3,1,86,https://example.com/property4501,Rabat,Balcon/Ascenseur
appartement Tanger  202m**2,218794,2024-12-12 13:49:45,3,3,202,https://example.com/property4502,Meknès,Jardin/Piscine
appartement Rabat  99m**2,243474,2024-11-29 02:54:38,4,1,99,https://example.com/property4503,Tanger,Piscine/Garage
appartement Tanger  224m**2,258252,2024-11-07 06:30:25,3,1,224,https://example.com/property4504,Fès,Garage/Jardin
appartement Fès  149m**2,408673,2024-11-30 13:51:24,2,1,149,https://example.com/property4505,Agadir,Balcon/Meubles
appartement Casablanca  119m**2,180911,2024-11-12 09:04:39,3,1,119,https://example.com/property4506,Fès,Ascenseur
appartement Rabat  194m**2,242076,2024-11-13 15:29:42,1,1,194,https://example.com/property4507,Rabat,Ascenseur
appartement Fès  129m**2,281208,2024-11-01 11:23:17,3,2,129,https://example.com/property4508,Meknès,Garage/Jardin
appartement Agadir  194m**2,127238,2024-11-23 09:32:45,3,3,194,https://example.com/property4509,Casablanca,Piscine/Sauna/Garage
appartement Tanger  157m**2,283361,2024-11-30 05:17:33,2,2,157,https://example.com/property4510,Marrakech,Jardin/Piscine
appartement Fès  81m**2,230263,2024-12-07 16:55:53,3,1,81,https://example.com/property4511,Tanger,Ascenseur/Balcon
appartement Casablanca  149m**2,347392,2024-11-15 08:53:25,1,1,149,https://example.com/property4512,Meknès,Piscine/Sauna/Garage
appartement Agadir  177m**2,242088,2024-12-24 14:03:05,2,1,177,https://example.com/property4513,Agadir,Piscine/Garage
appartement Rabat  227m**2,258423,2024-12-01 08:19:20,3,3,227,https://example.com/property4514,Fès,Ascenseur
appartement Fès  306m**2,123516,2024-12-05 12:07:23,3,1,306,https://example.com/property4515,Fès,Piscine/Garage
appartement Fès  93m**2,245461,2024-12-20 14:23:33,3,3,93,https://example.com/property4516,Rabat,Vue mer/Ascenseur
appartement Agadir  174m**2,322665,2024-11-10 20:18:46,2,2,174,https://example.com/property4517,Meknès,Jardin/Garage
appartement Rabat  142m**2,228033,2024-12-04 14:43:42,3,3,142,https://example.com/property4518,Meknès,Ascenseur/Balcon
appartement Meknès  232m**2,145704,2024-12-27 00:23:31,3,2,232,https://example.com/property4519,Casablanca,Garage/Jardin
appartement Meknès  126m**2,187320,2024-12-03 09:01:24,3,2,126,https://example.com/property4520,Marrakech,Meubles/Ascenseur
appartement Meknès  143m**2,264341,2024-12-14 02:12:38,3,2,143,https://example.com/property4521,Agadir,Jardin/Garage
appartement Meknès  105m**2,261899,2024-12-06 05:42:02,3,1,105,https://example.com/property4522,Rabat,Jardin/Piscine
appartement Marrakech  113m**2,339123,2024-11-03 16:13:49,4,2,113,https://example.com/property4523,Marrakech,Ascenseur
appartement Casablanca  119m**2,219075,2024-11-25 18:38:53,2,2,119,https://example.com/property4524,Meknès,Jardin/Piscine
appartement Casablanca  129m**2,124945,2024-12-31 15:56:33,2,2,129,https://example.com/property4525,Agadir,Balcon/Meubles
appartement Fès  186m**2,350581,2024-11-27 18:56:02,3,2,186,https://example.com/property4526,Casablanca,Ascenseur
appartement Casablanca  171m**2,184266,2024-11-18 00:25:45,3,2,171,https://example.com/property4527,Marrakech,Ascenseur/Balcon
appartement Tanger  197m**2,297342,2024-12-28 07:23:38,3,2,197,https://example.com/property4528,Casablanca,Garage/Jardin
appartement Agadir  226m**2,410538,2024-12-04 15:21:04,2,2,226,https://example.com/property4529,Fès,Piscine/Jardin/Spa
appartement Agadir  103m**2,264384,2024-12-18 02:07:46,3,2,103,https://example.com/property4530,Tanger,Ascenseur/Balcon
appartement Casablanca  94m**2,376124,2024-11-11 01:22:17,2,1,94,https://example.com/property4531,Marrakech,Ascenseur/Balcon
appartement Marrakech  205m**2,255352,2024-11-07 21:13:03,3,1,205,https://example.com/property4532,Tanger,Ascenseur/Balcon
appartement Fès  171m**2,194042,2024-11-28 11:26:40,2,1,171,https://example.com/property4533,Casablanca,Ascenseur
appartement Casablanca  190m**2,223745,2024-12-29 14:44:12,1,1,190,https://example.com/property4534,Meknès,Jardin/Piscine
appartement Marrakech  187m**2,211075,2024-11-03 10:37:31,1,1,187,https://example.com/property4535,Meknès,Balcon/Meubles
appartement Marrakech  211m**2,270415,2024-11-04 09:58:31,4,3,211,https://example.com/property4536,Fès,Jardin/Piscine
appartement Tanger  184m**2,384198,2024-11-15 04:43:48,2,2,184,https://example.com/property4537,Rabat,Jardin/Garage
appartement Rabat  161m**2,177941,2024-11-20 00:27:33,3,1,161,https://example.com/property4538,Rabat,Ascenseur/Balcon
appartement Meknès  147m**2,207668,2024-12-09 21:08:45,3,2,147,https://example.com/property4539,Marrakech,Balcon/Meubles
appartement Casablanca  160m**2,271481,2024-12-31 05:12:39,3,2,160,https://example.com/property4540,Meknès,Ascenseur/Balcon
appartement Fès  244m**2,184529,2024-12-05 09:25:51,4,2,244,https://example.com/property4541,Tanger,Ascenseur/Balcon
appartement Meknès  201m**2,132383,2024-11-18 13:31:03,3,1,201,https://example.com/property4542,Fès,Vue mer/Ascenseur
appartement Meknès  54m**2,293252,2024-12-10 05:24:08,4,4,54,https://example.com/property4543,Meknès,Balcon/Meubles
appartement Fès  115m**2,192327,2024-11-17 23:01:27,2,1,115,https://example.com/property4544,Marrakech,Piscine/Jardin/Spa
appartement Agadir  145m**2,251334,2024-11-16 15:37:26,3,3,145,https://example.com/property4545,Tanger,Balcon/Meubles
appartement Fès  195m**2,269618,2024-12-29 04:18:12,3,3,195,https://example.com/property4546,Rabat,Garage/Jardin
appartement Fès  144m**2,158394,2024-11-28 11:05:31,2,2,144,https://example.com/property4547,Fès,Piscine/Garage
appartement Agadir  215m**2,208007,2024-11-02 08:45:45,3,2,215,https://example.com/property4548,Agadir,Jardin/Garage
appartement Rabat  129m**2,282928,2024-11-18 08:58:13,2,2,129,https://example.com/property4549,Rabat,Ascenseur/Balcon
appartement Tanger  78m**2,301965,2024-11-20 05:30:32,3,1,78,https://example.com/property4550,Marrakech,Jardin/Piscine
appartement Fès  249m**2,228243,2024-11-01 17:40:20,3,1,249,https://example.com/property4551,Casablanca,Piscine/Sauna/Garage
appartement Fès  179m**2,307711,2024-12-07 22:08:56,1,1,179,https://example.com/property4552,Marrakech,Meubles/Ascenseur
appartement Fès  164m**2,239308,2024-11-23 21:22:09,3,2,164,https://example.com/property4553,Rabat,Ascenseur/Balcon
appartement Fès  167m**2,241185,2024-11-14 16:48:28,3,3,167,https://example.com/property4554,Rabat,Ascenseur/Balcon
appartement Tanger  175m**2,303142,2024-12-16 05:23:41,3,1,175,https://example.com/property4555,Fès,Garage/Jardin
appartement Fès  162m**2,306601,2024-12-06 20:59:59,3,1,162,https://example.com/property4556,Marrakech,Piscine/Sauna/Garage
appartement Casablanca  202m**2,150046,2024-12-31 01:09:02,3,1,202,https://example.com/property4557,Casablanca,Meubles/Ascenseur
appartement Casablanca  196m**2,351794,2024-11-23 09:35:15,3,2,196,https://example.com/property4558,Rabat,Piscine/Sauna/Garage
appartement Tanger  79m**2,198110,2024-11-17 06:39:59,3,1,79,https://example.com/property4559,Agadir,Jardin/Piscine
appartement Tanger  68m**2,137344,2024-12-16 23:51:08,2,1,68,https://example.com/property4560,Meknès,Ascenseur/Balcon
appartement Casablanca  150m**2,246128,2024-11-16 18:28:01,2,1,150,https://example.com/property4561,Marrakech,Jardin/Piscine
appartement Fès  65m**2,220331,2024-12-20 00:35:40,2,1,65,https://example.com/property4562,Casablanca,Ascenseur/Balcon
appartement Meknès  117m**2,295380,2024-11-30 03:24:47,4,3,117,https://example.com/property4563,Tanger,Ascenseur/Balcon
appartement Rabat  180m**2,275359,2024-12-18 13:22:16,3,3,180,https://example.com/property4564,Rabat,Balcon/Ascenseur
appartement Fès  44m**2,267632,2024-12-21 18:04:57,3,1,44,https://example.com/property4565,Tanger,Piscine/Garage
appartement Meknès  174m**2,135017,2024-12-28 21:28:52,2,1,174,https://example.com/property4566,Agadir,Garage/Jardin
appartement Fès  144m**2,289663,2024-12-05 12:27:50,2,1,144,https://example.com/property4567,Casablanca,Jardin/Piscine
appartement Fès  142m**2,50000,2024-11-16 17:13:28,2,2,142,https://example.com/property4568,Agadir,Meubles/Ascenseur
